SWV ITM Data Console - ITM Port: 0
Hello world!
-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,994,994,994,994,994,995,995,995,995,995,995,995,995,995,997,997,997,997,997,996,996,996,996,996,997,997,997,997,997,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,994,994,994,994,995,995,995,995,995,996
-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-43,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-41,-41,-41,-41,-41,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,995,994,994,994,994,994,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,995,995,995,995,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,995,995,995,995,994,994,994,994,994,996,996,996,996,996,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996
-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-66,-66,-66,-66,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-70,-70,-70,-70,-70,-63,-63,-63,-63,-63,-68,-68,-68,-68,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-69,-69,-69,-69,-69,-66,-66,-66,-66,-66,-70,-70,-70,-70,-65,-65,-65,-65,-65,-69,-69,-69,-69,-69,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-67,-64,-64,-64,-64,-64,-68,-68,-68,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-41,-41,-41,-41,-41,-44,-44,-44,-44,-44,-41,-41,-41,-41,-41,-45,-45,-45,-45,-45,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-40,-40,-40,-40,-44,-44,-44,-44,-44,-40,-40,-40,-40,-40,-45,-45,-45,-45,-45,-42,-42,-42,-42,-42,-41,-41,-41,-41,-44,-44,-44,-44,-44,-42,-42,-42,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,997,997,997,996,996,996,996,996,997,997,997,997,997,996,996,996,996,996,996,996,996,996,996,995,995,995,995,986,986,986,986,986,1000,1000,1000,1000,1000,990,990,990,990,990,999,999,999,999,999,1003,1003,1003,1003,987,987,987,987,987,1001,1001,1001,1001,1001,997,997,997,997,997,991,991,991,991,991,996,996,996,996,999,999,999,999,999,992,992,992,992,992,999,999,999,999,999,998,998,998,998,998,992,992,992,992,997,997,997,997,997,994,994,994
-64,-64,-64,-64,-64,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-68,-68,-68,-68,-68,-65,-65,-65,-65,-65,-63,-63,-63,-63,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-67,-67,-67,-67,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-66,-66,-66,-66,-66,-64,-64,-64,-64,-64,-62,-62,-62,-62,-62,-63,-63,-63,-63,-63,-65,-65,-65,-43,-43,-43,-43,-43,-42,-42,-42,-42,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-40,-40,-40,-40,-40,-39,-39,-39,-39,-39,-40,-40,-40,-40,-43,-43,-43,-43,-43,-44,-44,-44,-44,-44,-46,-46,-46,-46,-46,-46,-46,-46,-46,-46,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-44,-43,-43,-43,-43,-43,-41,-41,-41,-41,-41,-41,-41,-41,-41,-40,-40,-40,-40,-40,-40,-40,-40,-40,-40,-41,-41,-41,-41,-41,-45,-45,-45,-45,-45,-46,-46,-46,-46,-45,-45,-45,-45,-45,-45,-45,-45,-45,-45,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,991,991,991,991,991,994,994,994,994,996,996,996,996,996,993,993,993,993,993,999,999,999,999,999,999,999,999,999,999,994,994,994,994,995,995,995,995,995,997,997,997,997,997,994,994,994,994,994,996,996,996,996,996,998,998,998,998,993,993,993,993,993,996,996,996,996,996,996,996,996,996,996,992,992,992,992,992,995,995,995,995,998,998,998,998,998,997,997,997,997,997,997,997,997,997,997,998,998,998,998,998,997,997,997,997,994,994,994,994,994,992,992,992,992,992,992,992,992,992,992,994,994,994,994,994,994,994,994
-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-68,-68,-68,-68,-68,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-65,-65,-65,-65,-65,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,996,996,996,996,996,996,996,996,997,997,997,997,997,996,996,996,996,996,996,996,996,996,996,995,995,995,995,997,997,997,997,997,994,994,994,994,994,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,995,995,995,995,994,994,994,994,994,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,997,997,997,997,997
-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,995,995,995,995,995,995,996,996,996,996,996,997,997,997,997,997,995,995,995,995,995,996,996,996,996,997,997,997,997,997,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995
-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,996,996,995,995,995,995,995,995,995,995,995,995,994,994,994,994,994,995,995,995,995,995,995,995,995,995,994,994,994,994,994,995,995,995,995,995,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,994,994,994,994,995,995,995,995,995,994,994,994,994,994,995,995,995,995,995,996,996,996,996,996,996,996,996,996,994,994,994,994,994,995,995,995,995,995,994,994,994,994,994,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996
-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-68,-68,-68,-68,-68,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-65,-65,-65,-65,-65,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,996,996,994,994,994,994,994,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,997,997,997,997,997,997,997,997,997,997,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,997,997,997,997,996
-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-68,-68,-68,-68,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-41,-41,-41,-41,-41,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-44,-44,-44,-44,-44,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,996,996,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,994,994,994,994,994,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,994,994,994,994,994,997,997,997,997,995,995,995,995,995,994,994,994,994,994,997,997,997,997,997,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996
-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-68,-68,-68,-68,-68,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,994,994,994,994,994,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,996,996,996,996,996,995,995,995
-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-65,-65,-65,-65,-65,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-41,-41,-41,-41,-41,-41,-41,-41,-41,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,996,997,997,997,997,997,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,994,994,994,994,994,995,995,995,995,995
-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-66,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,994,994,995,995,995,995,995,995,995,995,995,996,996,996,996,996,997,997,997,997,997,995,995,995,995,995,994,994,994,994,994,993,993,993,993,994,994,994,994,994,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,996,996,996,996,995,995,995,995,995,994,994,994,994,994,995,995,995,995,995,996,996,996,996,996,996,996,996,996,997,997,997,997,997,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,996,996,996,996,996,995,995,995,995,995,995,995,995,995,995,995
-68,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-66,-66,-66,-66,-66,-68,-68,-68,-68,-68,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-65,-65,-65,-65,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-66,-66,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-43,-43,-43,-43,-43,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-42,-43,-43,-43,-43,-43,-42,-42,-42,-42,-42,-43,-43,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,996,996,996,996,996,994,994,994,994,994,994,994,994,994,995,995,995,995,995,995,995,995,995,995,994,994,994,994,994,995,995,995,995,995,996,996,996,996,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,996,996,996,996,996,995,995,995,995,995,995,995,995,995,994,994,994,994,994,995,995,995,995,995,996,996
